0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,1,0,0,0,0,0,0,1,6,2,5,7,6,5,13,2,3,6,6,3,3,16,6,11,6,11,9,10,17,19,19,47,43,68,83,49,81,71,137,88,106,187,233,266,243,371,369,303,436,698,486,607,748,1031,978,1333,1260,1259,1543,1397,1617,1942,1542,2446,1762,1707,2028,1777,2407,3246,1835,2240,2698,3360,3085,2795,3524,3400,2408,1689,1977,3042,4116,3085,2514,2976,4241,3017,4371,2939,3138,2950,3781,2553,3581,4372,3508,2982,3131,2981,3755,2005,3295,4161,3240,3906,3237,2772,2208,3388,2501,3887,1992,3152,2801,2284,3538,2466,3840,2161,3217,3125,2850,2047,2185,3057,2611,2122,2667,2892,2171,3001,2227,2657,1657,2394,2331,2513,2288,2218,1967,2981,2171,1876,1698,2005,2169,2468,1996,1586,1863,1835,2412,1069,1819,2306,1976,1672,1671,1425,1705,1818,1989,2049,1232,2291,2381,1448,1489,1822,1911,1584,2196,1310,1570,1060,2027,1793,1716,1130,1740,1202,2148,1485,2078,1249,1304,1869,901,1281,1313,1345,1581,1013,1730,1563,1422,1261,1364,1551,1308,1187,1357,1764,1030,1851,1213,1486,1620,1245,1227,1465,1464,1206,686,1527,749,1455,1471,1217,993,1235,638,997,769,1173,947,913,974,900,792,1411,983,780,755,784,741,1078,1197,867,655,602,733,853,737,936,1160,435,909,647,491,796,658,675,1137,785,971,776,817,846,562,732,429,633,699,552,640,843,726,640,577,454,906,755,809,611,607,711,518,704,972,558,411,457,429,489,547,691,580,213,426,608,584,489,524,418,324,460,417,315,586,488,299,581,475,518,406,452,453,603,428,345,474,490,340,213,297,391,454,260,340,308,525,476,301,259,403,376,309,391,313,300,314,286,515,360,412,174,351,349,360,230,426,442,290,340,252,285
